resourceId,name,rating,position,alternatePositions,pace,shooting,passing,dribbling,defending,physical,skills,weakFoot,playstyleCount,playstyles,goldPlaystyleCount,goldPlaystyles,historicalFc26PopularCount,fc27PopularityScore,matchingFc26EvolutionCount,matchingFc26Evolutions,club,league,isBigClub,isTopLeague,prelaunchPriceSnapshot,launchPriceReference
243647,Altay Bayındır,75,GK,,77,72,70,77,30,75,1,2,0,,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Celta,LALIGA EA SPORTS,false,false,500,500
279836,Álvaro Montoro,75,LM,CAM | LW | CM,82,61,74,80,33,51,4,3,3,Incisive Pass | Trickster | Quick Step,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Botafogo,Sudamericana,false,false,500,
272445,Álvaro Rodríguez,75,ST,CAM,82,72,64,76,38,77,3,3,0,,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,AFC Bournemouth,Premier League,false,true,500,750
238463,Amadou Haidara,75,CM,CDM,61,67,75,76,71,68,3,2,0,,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,RC Lens,Ligue 1 McDonald's,false,false,500,500
273099,Amalie Vangsgaard,75,ST,RW | RM,73,75,67,69,48,66,3,3,1,Finesse Shot,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Aston Villa,Barclays WSL,false,false,500,500
76602,Amar Memić,75,RM,LM | LW | RW,89,69,71,73,62,68,3,3,1,Whipped Pass,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Viktoria Plzeň,Česká Liga,false,false,500,500
261831,Ana Borges,75,CB,RB,77,51,65,68,77,71,2,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,SL Benfica,Liga Portugal Feminino,false,false,500,750
70803,Anaïs Ebayilin,75,CM,CDM,47,65,72,75,66,63,3,3,0,,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Paris SG,Arkema PL,true,false,500,500
268728,Anass Salah-Eddine,75,LB,LM,78,45,71,77,70,67,3,3,1,First Touch,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,AS Roma,Serie A Enilive,false,false,500,
208250,Anastasios Bakasetas,75,CAM,CM,60,80,76,74,59,75,3,4,2,Power Shot | Pinged Pass,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,APOEL FC,Liga Cyprus,false,false,500,250
79726,Andrea Norheim,75,CB,,58,44,61,60,76,77,2,2,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,RB Leipzig,GPFBL,false,false,500,250
235842,Andrea Pinamonti,75,ST,,64,77,59,72,29,67,3,3,3,Precision Header | Low Driven Shot | Enforcer,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Latium,Serie A Enilive,false,false,500,500
261838,Andreia Norton,75,CM,CAM | CDM,67,65,73,77,60,65,4,3,0,,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,SL Benfica,Liga Portugal Feminino,false,false,500,500
277799,Andrej Ilić,75,ST,,71,71,58,69,31,81,2,3,2,Precision Header | Enforcer,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Union Berlin,Bundesliga,false,false,500,750
222429,Andrés Cubas,75,CDM,CM,69,47,67,71,74,56,3,2,2,Jockey | Slide Tackle,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Whitecaps FC,MLS,false,false,500,500
198705,Andy Nájar,75,RB,RM | CB | CM,71,63,72,75,74,66,3,4,5,Incisive Pass | Pinged Pass | Technical | First Touch | Long Throw,0,,0,,11,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Nashville SC,MLS,false,false,500,500
236524,Anel Ahmedhodžić,75,CB,,69,41,59,60,75,80,2,3,2,Intercept | Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Burnley,EFL Championship,false,false,500,2000
226789,Angelo Fulgini,75,CM,CAM | CDM,72,71,77,77,66,71,4,4,2,Incisive Pass | Inventive,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Al Khaleej,ROSHN Saudi League,false,false,500,
265237,Anna Patten,75,CB,,56,45,64,64,76,78,2,3,3,Long Ball Pass | Intercept | Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Aston Villa,Barclays WSL,false,false,500,500
275942,Anna Sandberg,75,LB,LM,76,59,72,68,71,65,3,3,1,Rapid,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Manchester Utd,Barclays WSL,false,false,500,500
273563,Annabel Schasching,75,CM,CDM | CAM,76,65,74,72,70,70,2,3,0,,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,RB Leipzig,GPFBL,false,false,500,250
199482,Anthony Lopes,75,GK,,75,71,64,79,58,72,1,2,1,Footwork,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Angers SCO,Ligue 1 McDonald's,false,false,500,500
244717,Antonino Gallo,75,LB,LM,84,52,69,67,69,67,2,2,1,Jockey,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Lecce,Serie A Enilive,false,false,500,500
224982,Antonio Palumbo,75,CAM,CM,78,69,75,76,66,76,3,4,3,Incisive Pass | Long Ball Pass | Press Proven,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Palermo,Serie BKT,false,false,500,500
258782,Ardian Ismajli,75,CB,,62,30,49,62,79,68,2,3,4,Block | Intercept | Slide Tackle | Aerial Fortress,0,,0,,11,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Torino,Serie A Enilive,false,false,500,750
266236,Arijon Ibrahimović,75,LM,RM | LW | RW,85,68,71,77,30,58,3,3,1,Technical,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,FC Augsburg,Bundesliga,false,false,500,250
259065,Arnau Tenas,75,GK,,74,70,81,77,52,74,1,2,0,,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,RCD Mallorca,LALIGA HYPERMOTION,false,false,500,
236276,Arnaut Danjuma,75,LW,ST | LM,83,75,71,76,44,68,4,4,2,Gamechanger | Rapid,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Valencia CF,LALIGA EA SPORTS,false,false,500,500
69997,Arthur Avom Ebong,75,CM,CDM,71,62,70,75,70,74,3,2,1,Intercept,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,FC Lorient,Ligue 1 McDonald's,false,false,500,250
246186,Arthur Cabral,75,ST,,67,76,63,73,31,78,3,4,2,Low Driven Shot | Enforcer,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Botafogo,Sudamericana,false,false,500,
74871,Arthur Chaves,75,CB,,81,37,52,54,76,76,2,4,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Botafogo,Sudamericana,false,false,500,4000
212491,Arthur Masuaku,75,LB,LM,79,62,74,78,68,78,4,2,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Konyaspor,Trendyol Süper Lig,false,false,500,500
270966,Aude Bizet,75,CB,,35,36,53,64,76,70,2,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,FC Fleury 91,Arkema PL,false,false,500,500
75087,Ayden Heaven,75,CB,,69,31,59,67,76,74,2,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Man Utd,Premier League,true,true,500,5500
239356,Azor Matusiwa,75,CDM,CM,57,53,67,69,73,79,3,3,1,Intercept,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Ipswich,Premier League,false,true,500,250
219792,Baptiste Santamaría,75,CM,CDM,42,67,72,74,72,75,3,2,1,Relentless,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,PAOK FC,Hellas Liga,false,false,500,500
235471,Bartosz Nowak,75,CAM,LW | LM | ST,68,70,76,76,45,65,4,4,4,Dead Ball | Incisive Pass | Inventive | Technical,0,,0,,13,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,GKS Katowice,PKO BP Ekstraklasa,false,false,500,250
81456,Beata Olsson,75,ST,,76,75,62,73,39,65,3,3,1,Finesse Shot,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Liverpool,Barclays WSL,true,false,500,
258715,Benedict Hollerbach,75,ST,CAM,83,76,66,79,28,76,4,4,3,Rapid | Quick Step | Relentless,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,1. FSV Mainz 05,Bundesliga,false,false,500,750
260651,Bénie Traoré,75,LM,RM | LW | RW,88,74,64,79,32,68,4,3,4,Low Driven Shot | Gamechanger | Technical | Quick Step,0,,0,,10,Intro to Evolutions | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,New York City FC,MLS,false,false,500,250
243646,Benjamin Nygren,75,CM,CAM | RW | CDM,73,75,76,73,63,73,3,3,3,Finesse Shot | Low Driven Shot | Incisive Pass,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Celtic,Scottish Prem,false,false,500,2000
232805,Bernardo,75,LB,CB,66,53,63,68,75,76,3,3,4,Jockey | Block | Slide Tackle | Aerial Fortress,0,,0,,11,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,TSG Hoffenheim,Bundesliga,false,false,500,500
272124,Bibiane Schulze Solano,75,CB,,58,35,69,62,76,74,2,3,1,Slide Tackle,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Athletic Club,Liga F Moeve,false,false,500,750
245992,Billy Gilmour,75,CM,CDM,55,59,76,77,71,52,3,3,1,Incisive Pass,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,SSC Napoli,Serie A Enilive,false,false,500,1000
263908,Bradley Locko,75,LB,LM,73,50,63,71,74,67,2,2,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Stade Brestois 29,Ligue 1 McDonald's,false,false,500,500
260653,Brooke Norton-Cuffy,75,RB,RM,82,49,66,75,70,68,3,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Hull City,Premier League,false,true,500,500
211368,Bruma,75,LW,LM,81,74,70,78,32,59,4,3,2,Gamechanger | Trickster,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,SL Benfica,Liga Portugal,false,false,500,750
215455,Bruno Petković,75,ST,CAM,68,73,77,77,41,76,4,4,2,Precision Header | Technical,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Kocaelispor,Trendyol Süper Lig,false,false,500,250
246785,Bryan Gil,75,LW,LM | RM | LB,84,67,73,78,31,48,3,2,1,Technical,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Girona FC,LALIGA HYPERMOTION,false,false,500,500
73505,Cala,75,CAM,ST | RM | RW,77,74,75,76,62,67,3,3,0,,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,RCD Espanyol,LALIGA EA SPORTS,false,false,500,500
240289,Calero,75,CB,,53,42,66,67,76,70,2,3,2,Block | Bruiser,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Málaga CF,LALIGA EA SPORTS,false,false,500,1500
256402,Carlos Alcaraz,75,CAM,CM | CDM,71,71,73,78,46,63,4,3,0,,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Everton,Premier League,false,true,500,500
277426,Carlos Forbs,75,RM,RW | LW | LM,92,71,67,75,38,65,4,2,3,Rapid | Trickster | Quick Step,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Club Brugge,1A Pro League,false,false,500,1500
83536,Cassandra Bogere,75,CDM,CM,63,55,63,67,72,71,3,3,0,,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Portland Thorns,NWSL,false,false,500,
267273,Cassie Miller,75,GK,,77,70,75,77,41,76,1,2,1,Cross Claimer,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Seattle Reign,NWSL,false,false,500,500
265726,César Tárrega,75,CB,,60,45,60,66,75,80,2,3,1,Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Valencia CF,LALIGA EA SPORTS,false,false,500,750
273883,Cesare Casadei,75,CM,CDM,61,70,75,73,70,71,2,3,2,Precision Header | Aerial Fortress,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Torino,Serie A Enilive,false,false,500,750
210897,Chancel Mbemba,75,CB,,65,56,64,67,75,74,2,3,1,Intercept,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Al Diriyah,ROSHN Saudi League,false,false,500,
244889,Charles Vanhoutte,75,CDM,CM,52,65,73,71,72,78,2,3,3,Intercept | Slide Tackle | Aerial Fortress,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Feyenoord,Eredivisie,false,false,500,250
73374,Christantus Uche,75,ST,CAM | CM | CDM,67,74,68,72,61,78,3,3,3,Gamechanger | Press Proven | Enforcer,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Getafe CF,LALIGA EA SPORTS,false,false,500,500
209846,Christian Günter,75,LB,LM,76,59,68,70,71,80,3,2,2,Whipped Pass | Slide Tackle,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,SC Freiburg,Bundesliga,false,false,500,500
272785,Christian Mawissa,75,CB,LB,79,31,57,64,75,74,2,5,1,Slide Tackle,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,AS Monaco,Ligue 1 McDonald's,false,false,500,750
274913,Christopher Bonsu Baah,75,LM,RM | LW | RW,87,66,66,79,34,69,4,3,1,Technical,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Al Qadsiah,ROSHN Saudi League,false,false,500,750
193254,Christopher Trimmel,75,RB,RM,61,65,74,68,74,79,3,3,3,Dead Ball | Whipped Pass | Long Throw,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Union Berlin,Bundesliga,false,false,500,500
264330,Christos Zafeiris,75,CM,CDM,78,71,73,78,68,73,4,4,3,Long Ball Pass | Technical | Relentless,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,PAOK FC,Hellas Liga,false,false,500,750
270983,Clayton,75,ST,,77,76,66,72,37,78,2,3,2,Power Shot | Press Proven,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Olympiacos FC,Hellas Liga,false,false,500,250
219522,Conan Ledesma,75,GK,,77,72,70,78,49,72,1,2,3,Far Throw | Cross Claimer | Deflector,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Rosario Central ,LPF,false,false,500,500
277689,Conrad Harder,75,ST,,79,76,66,72,30,81,3,3,3,Power Shot | Acrobatic | Enforcer,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Sporting CP,Liga Portugal,false,false,500,
251942,Costinha,75,RB,RM,78,65,72,74,70,77,3,3,1,Anticipate,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Brighton,Premier League,false,true,500,250
